train_idx,text,label,label_text
1983,"the included leather pouch is a big plus it actually protects the unit well , something a lot of ' carrying cases ' fail to do with other audio devices",1,positive
1984,it was a good player when it worked and i loved the design,1,positive
1985,the machine is very light and slim and fits nicely into my tv stand,1,positive
1986,excellent sound i mean the player has juice,1,positive
1987,my other nit is that it didn ' t include at least some kind of carrying case for everything,0,negative
1988,"the pictures are razor sharp , even in macro",1,positive
1989,door broke after a month,0,negative
1990,the sound is amazing,1,positive
1991,i was unable achieve a sound quality on par with my simple portable cd player with bass boost,0,negative
1992,am so glad i bought this camera,1,positive
1993,apex ad 2600 runs all the dvd media including dvd r rw and dvd r rw ( unlike sony or panasonic one supports only r rw and another supports r rw ),1,positive
1994,i 'd be happy to talk to anyone about this camera,1,positive
1995,the photo quality is amazing,1,positive
1996,the quality is superb,1,positive
1997,sound settings can be adjusted for personal preference,1,positive
1998,i can go pretty far away from my router and still connect wirelessly,1,positive
1999,"it has enough power to hog out all the material in one pass , but i usually take multiple to prevent blowout and a smoother finish",1,positive
2000,i have not even used my new dvd player and already i am disappointed !,0,negative
2001,its compact and has rounded edges,1,positive
2002,"i have it for a week now , and this camera has exceeded my expectations",1,positive
2003,"this camera has a cool stitch pictures feature , to find out more just log on to canon ' s website",1,positive
2004,"the edge guide is top quality , easy to install and accurate",1,positive
2005,it makes up for this by being extremely easy to use with well laid out controls that can be learned quickly,1,positive
2006,"unfortunately i bought a player because the ps2 could n ' t play all my dvds , and now the player can ' t play everything",0,negative
2007,"i use a nokia 6600 , it has a great color tft display and camera equipped with zoom , which complement a built in video recorder with audio and a real one player for playback and streaming of 3gpp compatible and real media video clips",1,positive
2008,"the 4300 comes with excellent easy to install software i use it on xp and win98 without problem , battery charger , usb and video cable",1,positive
2009,they also sound excellent compared to other earbuds including retail sets like panasonic ' s and sennheisers,1,positive
2010,great phone,1,positive
2011,the darn thing works as promised and it ' s amazingly cheap too,1,positive
2012,i did not have any of the installation problems that people highlighted here,1,positive
2013,"the sound is quite good , in terms of volume",1,positive
2014,its ability to serve as a back up for my music collection is a huge plus,1,positive
2015,the wrt54g plus the hga7t is a perfect solution if you need wireless coverage in a wider area or for a hard walled house as was my case,1,positive
2016,"the extra gb of hard rive space , remove able battery and fm tuner , as well as the fact that i was previously a satisfied owner of the nomad ii put it over the top for me",1,positive
2017,"i almost always get a good strong signal , even in fairly remote areas here in the southwest",1,positive
2018,"i ' ve been pleased with the picture quality and durability in snow , car , boat and wind",1,positive
2019,i tried to do this by instinct and it ' s not intuitive unless you are a network geek,0,negative
2020,price !,1,positive
2021,"it feels slow to focus , and unbearably slow to shoot",0,negative
2022,the headphone jack failure seems to occur just about when the warranty period is to expire,0,negative
2023,"the software is not good either and the driver has trouble working with other sound blaster products , which is very dumb",0,negative
2024,poor visibility on the keys,0,negative
2025,8 battery life is excellent,1,positive
